review_id,game_id,critic_score,user_score
9990,10850,8.2,
9991,6480,,
9992,11181,,
9993,3651,6.1,
9994,9964,,
9995,5182,8.4,
9996,5786,,
9997,13134,,
9998,7709,6,
9999,3764,,
10000,11840,,
10001,9702,7.1,
10002,1454,,
10003,7346,6.9,
10004,12910,,
10005,7695,7.5,6.9
10006,1958,,
10007,2446,,
10008,7663,,
10009,8713,,
10010,3453,7.8,
10011,5303,,
10012,12283,4.8,
10013,953,,
10014,12730,8,7.8
10015,9461,,
10016,10604,,
10017,4915,,
10018,7894,,
10019,660,7.5,7.6
10020,2228,5.4,
10021,2440,,
10022,2812,,
10023,4002,7,
10024,4374,8,
10025,4754,,
10026,7215,8.3,8.2
10027,10541,8.3,
10028,12974,,
10029,338,8.7,
10030,1362,,
10031,3595,,
10032,1696,,
10033,11550,7.1,6.3
10034,8493,,
10035,12965,6.5,
10036,9377,4.5,5.7
10037,11222,7.5,
10038,9482,8.7,
10039,3892,4.9,
10040,7155,,
10041,11586,7.7,5.8
10042,12387,7.5,7.6
10043,11458,,
10044,11930,5.5,
10045,13399,7.6,6.3
10046,1142,8,
10047,7960,,
10048,5379,,
10049,2686,,
10050,11918,7.5,
10051,13409,8.2,
10052,2319,7.4,3.7
10053,8925,,
10054,10710,,
10055,13287,5.9,
10056,8617,7.2,
10057,946,,
10058,1244,4.5,
10059,7608,6.6,4.4
10060,2248,8,
10061,1674,7.5,
10062,338,7.7,
10063,9787,5.5,
10064,13026,,
10065,3626,,
10066,13236,,
10067,57,,
10068,2926,,
10069,2090,5.5,
10070,10838,,
10071,11686,6.3,
10072,3238,,
10073,4166,6.6,7.6
10074,670,,
10075,1532,5.2,
10076,4958,,
10077,10846,9,
10078,7063,,
10079,1091,7.2,
10080,10589,,
10081,11862,8.1,
10082,735,,
10083,11129,,
10084,12737,,
10085,4723,7.5,
10086,9368,6.3,
10087,1497,5.2,
10088,9690,7.1,
10089,874,,
10090,2580,9,7
10091,6142,,
10092,13338,,
10093,8054,,
10094,1243,4.5,
10095,8798,,
10096,10006,8.7,
10097,4529,,
10098,2922,,
10099,6485,7,
10100,544,6.5,
10101,1505,,
10102,4000,3.3,
10103,4155,6.1,6.8
10104,12453,,
10105,11684,8.7,
10106,12350,7.7,7.6
10107,10377,6.7,
10108,8851,8.7,
10109,8222,,
10110,8318,6.9,
10111,9228,,
10112,12148,,
10113,8514,8.2,
10114,340,8,
10115,10622,,
10116,7515,7.5,
10117,826,7.6,
10118,11557,4,
10119,10421,6.9,7.1
10120,446,7.7,7.7
10121,12368,8.2,
10122,2664,,
10123,7083,,
10124,4085,7.5,
10125,1993,,
10126,8093,7.5,6.8
10127,748,,
10128,7911,6.6,
10129,2725,,
10130,670,7.7,6.4
10131,3055,,
10132,5126,,
10133,13444,,
10134,6896,6.3,5.4
10135,9236,,
10136,521,8.3,
10137,1666,,
10138,8786,,
10139,11330,,
10140,12009,6.4,
10141,6701,8.8,
10142,810,6,
10143,5418,,
10144,5571,6,
10145,1093,6.6,
10146,854,7.9,7.5
10147,8312,4.3,5.8
10148,11210,,
10149,7024,7.6,7.5
10150,11051,8.4,
10151,2507,,
10152,10022,,
10153,12937,6.2,5.3
10154,11322,,
10155,2255,7.5,
10156,800,,
10157,12487,8,
10158,12198,4.5,
10159,2163,,
10160,6376,7.7,
10161,9557,6.5,
10162,10953,,
10163,7272,,
10164,1039,,
10165,1162,6,
10166,2888,,
10167,10428,,
10168,1175,7.8,
10169,9187,6.5,
10170,12563,3.5,
10171,5649,,
10172,4481,8.9,
10173,11114,,
10174,13078,,
10175,12061,,
10176,12041,3.7,
10177,3250,,
10178,9850,,
10179,1611,8.2,8.2
10180,7042,8.2,
10181,11326,,
10182,201,,
10183,4355,7,
10184,1552,,
10185,9955,7.6,
10186,10465,,
10187,2067,,
10188,6754,8.7,
10189,5770,,
10190,786,7.8,
10191,4735,4.8,7.2
10192,9045,7.4,
10193,11424,,
10194,312,8.1,8.4
10195,6044,6,
10196,10580,5.6,
10197,6341,,
10198,8583,,
10199,1156,,
10200,4831,6.4,
10201,10014,6.5,7.3
10202,184,4.7,
10203,4045,5.2,
10204,3932,,
10205,12041,3.8,
10206,5571,6,
10207,8806,,
10208,9679,,
10209,10077,,
10210,1771,5.4,
10211,12269,3.9,2.1
10212,9637,,
10213,3610,7.6,
10214,9179,7.9,
10215,11602,3.7,
10216,2107,7.1,7.2
10217,4538,7.4,
10218,8143,,
10219,3687,4.9,
10220,12999,6.6,
10221,4195,7.8,
10222,1844,9,
10223,4376,7.8,7.5
10224,9146,6.1,
10225,4045,5.2,
10226,1570,6,
10227,11096,,
10228,3594,,
10229,770,,
10230,4842,6.7,
10231,9911,,
10232,12054,7,
10233,7552,,
10234,576,6.9,6.5
10235,5932,8.6,
10236,7876,7,
10237,4855,,
10238,5254,,
10239,12719,7.8,8.9
10240,9840,7.9,
10241,9769,8.5,
10242,7470,5.8,
10243,7148,6.8,
10244,8523,8.6,
10245,2564,,
10246,1643,6.8,
10247,5752,,
10248,7573,,
10249,2826,6.8,
10250,8880,,
10251,7098,6.9,
10252,10150,,
10253,3990,,
10254,5641,,
10255,3680,8.6,
10256,13116,5.1,
10257,7850,,
10258,3457,7,6.5
10259,8813,8.6,
10260,5532,3,
10261,12656,,
10262,9919,6.2,7.1
10263,7327,,
10264,2922,,
10265,1452,,
10266,5592,,
10267,12291,4,
10268,14,,
10269,11436,3.5,
10270,10674,8.8,
10271,7724,8.6,
10272,8780,3.9,
10273,10905,7.2,7.6
10274,9588,,
10275,12736,5.8,
10276,11742,6.1,
10277,8882,,
10278,10012,7.7,7.7
10279,2787,8.3,
10280,10991,6.5,
10281,6624,,
10282,8370,,
10283,8278,,
10284,8146,9.4,
10285,6608,9,
10286,3006,,
10287,3606,,
10288,8352,,
10289,10086,,
10290,4922,8.1,
10291,10092,,
10292,10481,,
10293,8584,6.5,
10294,13311,8,
10295,4424,5.8,
10296,10132,,
10297,8920,,
10298,7859,7.8,
10299,8600,7.3,
10300,4016,4.5,
10301,899,,
10302,7345,,
10303,6002,,
10304,12609,,
10305,7375,,
10306,13442,,
10307,3894,,
10308,3018,5.1,
10309,4828,,
10310,13487,,
10311,6880,7.2,
10312,11441,,
10313,11558,4.8,
10314,9788,6.7,
10315,8263,,
10316,1688,,
10317,2327,8.1,
10318,513,3.5,
10319,946,8,
10320,10572,8.4,
10321,1973,5.5,
10322,1440,,
10323,13239,,
10324,10515,9.5,9.5
10325,11221,,
10326,11800,5,
10327,9393,5.5,
10328,4794,,
10329,7531,,
10330,9437,,
10331,7960,,
10332,12438,5.5,
10333,13403,,
10334,3094,,
10335,4967,,
10336,2480,7.9,
10337,8952,,
10338,194,,
10339,11991,,
10340,13186,8.2,
10341,282,,
10342,12778,5.2,
10343,1271,5.3,
10344,8190,,
10345,4537,,
10346,10657,7,
10347,6,,
10348,8892,,
10349,11253,,
10350,3344,3.5,
10351,735,,
10352,11949,6.8,6.3
10353,4482,,
10354,4424,6.8,
10355,4541,,
10356,5784,,
10357,12937,6.7,4.6
10358,9479,,
10359,614,,
10360,7710,,
10361,11629,7.6,7
10362,7317,,
10363,761,7.7,
10364,820,3.1,
10365,1015,6.2,
10366,4938,6.9,
10367,5992,,
10368,6914,8.6,
10369,12927,4,
10370,3343,,
10371,5244,,
10372,10964,,
10373,4090,,
10374,3634,,
10375,642,,
10376,11837,6.8,
10377,3307,4,
10378,7148,6.8,
10379,13360,,
10380,593,,
10381,2302,9,
10382,13274,6,
10383,1333,,
10384,1418,5,
10385,13002,5.8,
10386,9757,,
10387,7723,,
10388,4995,3.3,
10389,3211,7.8,
10390,10489,,
10391,11519,,
10392,853,8,7.7
10393,5572,7.3,
10394,13045,,
10395,1690,,
10396,6167,,
10397,11564,8,7.6
10398,3887,,
10399,4557,,
10400,4308,6.5,
10401,6156,,
10402,7240,,
10403,6913,4,
10404,5516,,
10405,2482,,
10406,5491,6.3,
10407,2460,,
10408,10186,,
10409,1854,8,
10410,7443,,
10411,6762,,
10412,8104,,
10413,9314,7.5,7.5
10414,3937,,
10415,12082,,
10416,8797,,
10417,10537,,
10418,3281,7.2,
10419,10180,,
10420,2615,8.4,6.7
10421,11552,7.3,6.4
10422,1226,8,
10423,2568,6,
10424,11838,9.7,
10425,7859,7.8,
10426,10746,,
10427,11699,,
10428,11886,,
10429,3308,4.2,
10430,3490,6.1,7.5
10431,792,,
10432,2659,7,
10433,9842,7,
10434,9941,,
10435,10665,,
10436,240,2,
10437,3151,7.5,
10438,9772,4.9,
10439,5482,,
10440,1037,7.5,
10441,5016,4.6,
10442,10579,,
10443,2241,,
10444,12576,,
10445,11068,9,
10446,10744,,
10447,12578,8,
10448,7383,,
10449,3224,5.6,6.5
10450,7413,,
10451,10542,,
10452,2859,,
10453,12119,,
10454,7181,,
10455,2835,,
10456,9474,,
10457,11991,,
10458,4914,,
10459,6633,2,
10460,8444,,
10461,4530,,
10462,3650,,
10463,9183,6.2,
10464,95,5.1,
10465,8914,,
10466,1091,7.6,
10467,9485,7,6.4
10468,9384,,
10469,7648,7.6,7.1
10470,2103,,
10471,9006,,
10472,10088,5.5,
10473,10243,,
10474,13405,,
10475,12360,7.6,7.2
10476,418,7.7,7.6
10477,466,,
10478,8404,,
10479,3492,6.6,7.9
10480,8294,,
10481,2017,6.3,
10482,5162,,
10483,2284,,
10484,6608,,
10485,9869,,
10486,7761,,
10487,4675,3.8,
10488,1,8,
10489,5130,,
10490,3639,3,
10491,1601,,
10492,9448,4.5,
10493,9980,,
10494,2375,6.7,7.5
10495,360,4.5,
10496,4836,,
10497,148,,
10498,5013,,
10499,12687,3.5,7.9
10500,11442,7.7,7.7
10501,107,,
10502,8460,4.1,
10503,4134,,
10504,6133,,
10505,4669,4.5,
10506,7270,6.8,3.4
10507,1393,7.1,
10508,4484,,
10509,12545,,
10510,13176,,
10511,5000,,
10512,6485,6.5,
10513,12333,6,7.5
10514,12728,,
10515,7677,,
10516,5047,6.9,7.7
10517,13185,8.1,
10518,9772,6.2,
10519,3493,7.1,6.8
10520,5218,,
10521,5434,,
10522,469,,
10523,5639,,
10524,12243,,
10525,12704,6.4,
10526,4257,,
10527,6878,6.9,
10528,4473,8,
10529,4557,,
10530,902,,
10531,11578,7.6,5.6
10532,3601,,
10533,12864,6.7,6.4
10534,13112,7,
10535,3734,,
10536,230,,
10537,6620,,
10538,7923,,
10539,9392,7.8,
10540,2662,6,
10541,4354,7,
10542,7262,8.3,
10543,12077,9,
10544,6855,8.3,
10545,4045,5.6,
10546,12459,7.5,7
10547,7538,7,
10548,9687,2,
10549,3325,,
10550,13274,5.9,
10551,4245,8.3,
10552,6113,7,
10553,6209,,
10554,6442,8,
10555,7644,,
10556,9041,,
10557,7633,,
10558,12290,8,
10559,10646,,
10560,9496,2.5,
10561,8205,7.4,
10562,9314,6.5,7.7
10563,697,,
10564,6173,,
10565,3991,6,
10566,732,,
10567,7175,7,
10568,2051,,
10569,6009,3,
10570,715,,
10571,3761,,
10572,12703,,
10573,5346,7.2,
10574,6223,,
10575,8064,,
10576,7771,7,
10577,8038,6.5,
10578,6706,,
10579,1015,,
10580,1578,7.2,
10581,8576,7,
10582,11179,,
10583,2923,,
10584,2715,,
10585,5221,,
10586,1253,,
10587,6747,8.5,7.7
10588,9044,2.5,
10589,7428,7,
10590,5838,6.7,
10591,4905,,
10592,11642,7.7,
10593,9603,,
10594,1065,5.2,
10595,9719,7.3,6.9
10596,4192,,
10597,809,8.3,
10598,10129,,
10599,6085,,
10600,4761,,
10601,8925,,
10602,9254,7.7,7.3
10603,9329,5,
10604,5023,,
10605,8364,4,
10606,9370,7.2,6.2
10607,4024,,
10608,9931,,
10609,8100,,
10610,2474,5.3,
10611,6280,6.9,
10612,2712,7.5,
10613,11271,8.4,
10614,5986,6.2,
10615,11628,6.6,6.4
10616,9017,6.3,
10617,11205,4.4,
10618,11820,,
10619,11282,,
10620,10569,7.3,7.7
10621,11374,,
10622,3507,7.8,5
10623,13408,7.4,
10624,7916,8.5,
10625,11156,5,
10626,11840,,
10627,12389,,
10628,4755,7.8,7.3
10629,7831,2.8,3
10630,10875,6.6,7
10631,704,7.4,
10632,13334,,
10633,5432,,
10634,10260,,
10635,909,,
10636,2338,,
10637,348,6.8,
10638,528,,
10639,6029,4,
10640,6107,4,
10641,13207,,
10642,3034,,
10643,10603,5,
10644,10930,,
10645,7917,,
10646,10042,8,
10647,5068,,
10648,7917,8,
10649,9489,7.5,
10650,7669,2,
10651,4915,,
10652,56,,
10653,1242,,
10654,12401,,
10655,3944,,
10656,7022,,
10657,1599,3.9,
10658,441,8,
10659,7194,5.5,
10660,9065,,
10661,750,,
10662,564,4.3,
10663,7306,,
10664,1673,8.5,
10665,3,,
10666,11671,,
10667,8465,,
10668,3624,6,
10669,953,,
10670,1030,,
10671,11151,4.7,
10672,13558,,
10673,5741,,
10674,3003,,
10675,8525,7.6,
10676,11607,,
10677,9341,,
10678,7908,8.7,
10679,1687,6.3,
10680,8282,4.8,
10681,5206,,
10682,7761,,
10683,7954,2,5.1
10684,3834,,
10685,4122,,
10686,8879,,
10687,1087,7.5,
10688,10081,,
10689,5461,,
10690,11305,,
10691,6015,,
10692,13258,6,
10693,4768,,
10694,6790,,
10695,5049,,
10696,11108,,
10697,5582,,
10698,12431,6.5,7.4
10699,1548,,
10700,3716,,
10701,12240,8.3,
10702,7478,3,
10703,8016,8.7,
10704,2467,8.6,5.4
10705,13004,5,
10706,4352,,
10707,11954,7,
10708,8432,,
10709,11115,,
10710,13028,,
10711,3966,5.8,
10712,9550,,
10713,1430,5.2,
10714,2856,8.3,
10715,9065,,
10716,247,,
10717,11494,,
10718,2479,4.5,
10719,7041,,
10720,4264,,
10721,13499,,
10722,8939,8.3,7.1
10723,1738,,
10724,9587,6.5,
10725,6243,,
10726,11514,,
10727,11979,,
10728,4418,4.5,
10729,4736,,
10730,8443,9,
10731,8167,,
10732,7605,6.6,6.2
10733,13435,6,
10734,12844,,
10735,2699,,
10736,9976,5,
10737,6825,7.2,5.2
10738,10393,,
10739,1472,,
10740,1918,,
10741,2329,5.2,
10742,9220,5.4,3.8
10743,9772,4.9,
10744,10329,,
10745,365,,
10746,9479,,
10747,12726,5.2,
10748,11817,,
10749,2673,,
10750,8042,,
10751,3807,8,
10752,3345,,
10753,7008,,
10754,4179,8,8.4
10755,5050,7.1,7
10756,7370,7.5,
10757,9512,6,
10758,1355,7.5,6.9
10759,5111,,
10760,6734,8,
10761,9683,6.2,
10762,2702,8,
10763,12680,,
10764,3032,,
10765,6792,6.1,6.6
10766,8893,,
10767,10153,5.9,
10768,2996,6.3,
10769,10421,6.6,7.1
10770,9779,,
10771,4377,,
10772,12323,,
10773,10520,,
10774,129,5.5,6.8
10775,4708,,
10776,12910,8.1,7.3
10777,3384,8.1,
10778,1856,,
10779,23,6.3,
10780,49,,
10781,109,,
10782,887,8,
10783,1590,6.8,
10784,7678,7.1,
10785,10241,,
10786,10692,,
10787,9043,,
10788,10154,3,
10789,10455,6.2,
10790,9125,8,
10791,3882,,
10792,2573,,
10793,6310,,
10794,11652,7.5,
10795,6746,,
10796,11761,,
10797,330,7,
10798,13443,,
10799,285,,
10800,9226,,
10801,1419,,
10802,4834,8,
10803,7980,,
10804,9500,5.5,
10805,3689,7.7,
10806,789,,
10807,4919,8.3,
10808,12865,7.2,7.7
10809,6201,,
10810,9006,,
10811,464,7.8,
10812,2545,6,
10813,2084,,
10814,2045,4.8,
10815,3207,5.3,
10816,3539,,
10817,6070,,
10818,1216,,
10819,3121,,
10820,8110,7.6,7.7
10821,5252,7.9,
10822,7101,,
10823,12912,6.2,6.5
10824,1221,6.5,
10825,7392,,
10826,12967,7,
10827,10801,3,
10828,10747,6.3,
10829,9599,,
10830,10859,9.1,
10831,10960,7.3,
10832,1603,,
10833,4334,,
10834,9131,,
10835,7693,6,5.6
10836,8981,,
10837,2475,4.1,
10838,6522,5,
10839,570,2.5,
10840,10578,,
10841,8746,,
10842,10497,,
10843,8247,8.3,
10844,12738,,
10845,354,6.8,
10846,2380,,
10847,12829,,
10848,2375,,
10849,3034,,
10850,9015,,
10851,4827,,
10852,6870,,
10853,9457,,
10854,3608,7,
10855,13061,,
10856,7499,,
10857,8451,7.5,6.9
10858,10544,,
10859,5101,,
10860,7640,,
10861,9458,,
10862,4340,,
10863,7162,,
10864,12229,,
10865,285,5.7,6.9
10866,7607,6.4,5.4
10867,10049,7.6,
10868,8131,6.9,6.7
10869,11855,,
10870,5502,,
10871,1430,5.2,
10872,3119,7.5,7.7
10873,4418,6,
10874,7462,,
10875,9563,,
10876,11975,7.4,6.8
10877,12529,,
10878,8394,,
10879,11367,6,
10880,21,4.2,
10881,6145,6,
10882,8183,3,
10883,719,,
10884,8271,,
10885,12287,,
10886,10988,,
10887,11822,8.1,
10888,9871,7.8,
10889,9761,,
10890,6113,5.4,
10891,10785,,
10892,8157,,
10893,4553,,
10894,339,8,
10895,2742,7.2,
10896,11331,,
10897,11565,,
10898,10395,,
10899,8712,,
10900,8771,6.7,
10901,12016,,
10902,10451,8.3,8.2
10903,12899,4.3,
10904,2332,7.8,6.8
10905,2699,,
10906,618,5.5,
10907,10344,7.2,
10908,9894,,
10909,10519,7.8,
10910,10547,7,
10911,622,,
10912,1760,4.8,
10913,13487,6.6,
10914,6631,7.2,4.9
10915,104,6.5,
10916,10737,,
10917,12525,,
10918,4862,1,
10919,190,7.8,
10920,1943,,
10921,7819,3,
10922,11162,6.5,
10923,11008,8.3,
10924,12300,4.4,
10925,12670,7.5,7.6
10926,8060,,
10927,2444,,
10928,7130,7.3,
10929,10381,6.5,
10930,12138,,
10931,1675,6.6,
10932,7179,5.5,
10933,3068,3.2,
10934,3160,,
10935,12576,,
10936,6216,,
10937,598,,
10938,13124,5,
10939,1047,7.5,
10940,93,,
10941,1778,6.1,
10942,5736,8,
10943,924,7.1,7.5
10944,12894,5,
10945,3841,2.3,3.2
10946,10172,,
10947,3051,6.2,
10948,12226,9.2,
10949,10047,8.4,3.9
10950,3145,6.4,
10951,13285,7,
10952,12041,6.4,
10953,2403,,
10954,3385,6.5,
10955,2836,,
10956,5010,5.7,
10957,10300,,
10958,1367,7.6,
10959,2380,,
10960,4648,8,7.1
10961,5571,6.5,
10962,4243,6.5,
10963,807,5.4,
10964,3351,8,6
10965,867,,
10966,6091,,
10967,5181,5.8,
10968,11760,7,
10969,2718,7.7,
10970,10019,,
10971,6220,7,
10972,1311,4.6,
10973,7664,7.9,
10974,11650,,
10975,12669,6.8,7.2
10976,1989,7.4,
10977,3947,8.8,
10978,7406,,
10979,6760,7.5,
10980,9982,,
10981,2481,,
10982,6074,,
10983,9036,6.2,
10984,194,,
10985,10357,8,
10986,11373,4.3,
10987,3588,,
10988,6114,6.8,
10989,8790,,
10990,532,,
10991,4395,,
10992,11689,5.9,6.1
10993,9490,,
10994,696,,
10995,13164,,
10996,181,,
10997,7915,8.2,
10998,5806,5,
10999,4562,,
11000,8872,,
11001,7782,,
11002,2757,,
11003,9238,6.2,
11004,2565,5.9,
11005,11697,,
11006,7199,7.5,
11007,7447,7,
11008,8971,,
11009,10449,,
11010,8466,,
11011,676,,
11012,11196,,
11013,7947,8.5,6.8
11014,11556,,
11015,2657,6,
11016,9791,,
11017,8032,,
11018,4869,,
11019,7373,,
11020,13505,7.7,8.2
11021,1514,,
11022,595,,
11023,4482,,
11024,2034,3,
11025,3591,,
11026,1663,,
11027,6764,7.2,
11028,9018,8.5,
11029,5159,5.5,
11030,8958,7.6,6.4
11031,7268,,
11032,8614,8.7,
11033,2978,8,7.8
11034,13203,7,
11035,3207,5.5,
11036,1797,,
11037,9719,,
11038,10276,,
11039,7056,,
11040,10366,,
11041,5798,,
11042,10881,,
11043,8117,,
11044,11440,,
11045,12006,6.8,6
11046,1785,6.4,
11047,5683,7.2,
11048,3809,,
11049,4087,5.9,
11050,518,4,
11051,829,,
11052,8960,6.3,
11053,1749,,
11054,4525,,
11055,9467,9.2,8.2
11056,9131,,
11057,8177,,
11058,11169,,
11059,13500,,
11060,8112,7,
11061,13495,,
11062,7600,9,
11063,5464,,
11064,5569,5.5,4.6
11065,4265,6.8,
11066,4907,,
11067,4478,8.8,
11068,12726,5,
11069,7804,,
11070,7064,,
11071,2331,,
11072,8173,,
11073,1897,6.2,7.6
11074,9201,,
11075,2641,,
11076,7907,7.9,
11077,2685,,
11078,7332,,
11079,3213,6.3,
11080,13001,,
11081,11376,4.4,5.5
11082,6203,,
11083,9981,8.2,7.6
11084,1858,8.1,
11085,12955,8,7.6
11086,7761,,
11087,6426,,
11088,8115,7.4,7.3
11089,720,6,
11090,5080,6.7,
11091,8294,,
11092,10704,6.8,
11093,953,,
11094,12198,,
11095,10602,,
11096,11698,,
11097,112,6.9,7.3
11098,3066,,
11099,325,,
11100,5046,,
11101,2434,7.6,7
11102,11239,,
11103,11704,7.8,
11104,9019,7.8,
11105,4464,8.5,
11106,6486,5.5,
11107,6164,7.1,
11108,6490,7.9,
11109,7273,,
11110,9063,,
11111,2290,,
11112,11497,5.5,
11113,6360,,
11114,2510,,
11115,1201,7.9,
11116,6677,,
11117,1062,2.5,
11118,11114,,
11119,12048,,
11120,3429,,
11121,10951,,
11122,8108,,
11123,6385,6,
11124,3305,,
11125,2461,8.5,
11126,1275,,
11127,11111,,
11128,7060,,
11129,12608,6.6,
11130,3004,,
11131,9736,,
11132,5,,
11133,11984,,
11134,9249,7.9,
11135,2137,,
11136,9458,,
11137,8012,6,
11138,12812,7.6,
11139,8295,,
11140,10623,,
11141,4531,,
11142,5622,,
11143,5515,7.1,7
11144,3177,5,
11145,3643,6.6,
11146,6791,,
11147,12766,,
11148,1667,4.9,
11149,2293,5.8,6.2
11150,11945,,
11151,9014,,
11152,2190,7,
11153,8770,7.1,6.5
11154,2251,6.9,7.3
11155,12015,,
11156,4965,7.6,
11157,6105,,
11158,6596,5,5
11159,9745,,
11160,2090,5.5,
11161,3806,7.9,7.1
11162,1901,6.3,
11163,3625,7.7,7.2
11164,13491,,
11165,6711,,
11166,12709,7,6.9
11167,829,,
11168,3877,5.8,7.4
11169,474,,
11170,11986,,
11171,5649,,
11172,10375,8.2,8.5
11173,959,,
11174,6303,,
11175,10301,,
11176,7335,,
11177,5204,8.6,7.6
11178,7605,,
11179,7616,,
11180,1613,5.7,
11181,10158,,
11182,6309,,
11183,10672,4.5,
11184,8292,6,
11185,2335,,
11186,13342,,
11187,7400,,
11188,11617,,
11189,12177,,
11190,4195,8,
11191,12396,6.5,
11192,1431,,
11193,6192,,
11194,6344,5.9,
11195,1277,6.7,
11196,9606,5.2,
11197,3210,,
11198,10416,,
11199,6272,8,
11200,10934,,
11201,9811,,
11202,3155,,
11203,721,,
11204,4705,,
11205,13290,6,
11206,10306,,
11207,4305,,
11208,2579,,
11209,11638,,
11210,5648,,
11211,734,,
11212,734,,
11213,8910,,
11214,4670,,
11215,4094,,
11216,9921,7,7.1
11217,88,,
11218,10143,,
11219,6374,,
11220,8099,,
11221,8555,8.6,
11222,8672,,
11223,11632,,
11224,693,7.5,7.7
11225,8408,3.4,
11226,10863,6.5,
11227,3034,,
11228,644,,
11229,9608,,
11230,6116,7.7,7.3
11231,7651,,
11232,3615,6.7,5.8
11233,4419,,
11234,1437,,
11235,2430,5.1,
11236,3108,,
11237,3203,7.3,
11238,7877,5.8,
11239,9472,8.3,
11240,11976,8,
11241,5433,,
11242,13249,,
11243,13088,,
11244,9720,,
11245,2371,,
11246,1852,6.5,
11247,4306,8.5,
11248,8135,,
11249,11948,,
11250,11960,7.4,7.3
11251,9878,,
11252,13058,,
11253,10579,5.5,6.2
11254,9208,,
11255,2799,,
11256,194,,
11257,671,,
11258,8481,,
11259,11409,7.5,
11260,59,,
11261,6298,6.2,
11262,5093,,
11263,6462,,
11264,152,7.1,
11265,11942,7.3,
11266,2731,,
11267,5380,4,
11268,3628,,
11269,1460,6.3,7.2
11270,8780,3,
11271,7328,7.7,
11272,11559,,
11273,1366,6,
11274,7480,,
11275,10432,8.9,
11276,2204,8.3,8.1
11277,7305,,
11278,5185,8.5,
11279,10318,,
11280,11110,,
11281,6418,,
11282,4520,6.4,
11283,9017,7,
11284,114,,
11285,10523,6.5,
11286,1988,,
11287,5791,,
11288,3531,,
11289,4244,8,
11290,2873,6.6,7.5
11291,12419,8,
11292,3270,,
11293,8577,8.5,
11294,3642,,
11295,7178,,
11296,12565,9.5,
11297,5472,,
11298,12827,,
11299,7534,,
11300,1322,,
11301,3310,,
11302,11509,3.5,
11303,7472,,
11304,7875,7.2,
11305,9461,,
11306,6709,,
11307,8893,8.5,6.1
11308,1827,,
11309,1118,,
11310,6483,7.4,
11311,4563,,
11312,6461,,
11313,1143,5,
11314,3220,,
11315,8192,,
11316,10290,,
11317,2666,7.4,
11318,290,6.7,
11319,7655,8.8,
11320,8967,8.8,
11321,10909,8,7.6
11322,8266,,
11323,10163,,
11324,5390,2.7,
11325,10215,5.5,
11326,4275,6.9,7.5
11327,12655,,
11328,4676,4,
11329,260,3.5,
11330,2637,,
11331,7038,,
11332,8895,8.2,6.4
11333,6934,,
11334,1082,,
11335,6295,6.5,
11336,2392,,
11337,849,,
11338,2908,8.2,
11339,6114,,
11340,143,,
11341,101,3.5,5.4
11342,9557,7,
11343,5473,,
11344,11856,,
11345,9102,7,
11346,2299,6.2,6
11347,11190,,
11348,8406,5,5.1
11349,2047,3,
11350,3629,,
11351,790,4,
11352,8474,,
11353,8521,6.6,
11354,904,5.6,
11355,7380,7,
11356,2020,,
11357,375,,
11358,1086,,
11359,3665,,
11360,736,5.6,
11361,10910,7,7.4
11362,444,7.5,6.6
11363,3034,,
11364,8420,8.6,
11365,12650,,
11366,6614,,
11367,8099,,
11368,1029,,
11369,9820,,
11370,212,,
11371,285,,
11372,286,,
11373,12583,7,
11374,11542,,
11375,11536,,
11376,8847,7,8.1
11377,1086,,
11378,4690,,
11379,9477,,
11380,1586,7.2,
11381,741,,
11382,1665,,
11383,6606,,
11384,7049,3,
11385,8184,6.9,
11386,6292,6.7,
11387,11992,,
11388,5844,,
11389,12496,8,
11390,12463,,
11391,13534,6.2,6.9
11392,1437,,
11393,9583,,
11394,7989,7,
11395,4785,,
11396,8992,,
11397,2068,5.8,
11398,11530,8.1,8.7
11399,1491,4.5,3.4
11400,1335,7.7,
11401,9131,,
11402,4637,,
11403,11284,,
11404,11368,,
11405,8791,,
11406,9890,1,
11407,7887,4.5,
11408,4789,7.2,7.6
11409,12597,,
11410,67,,
11411,302,6.7,8.4
11412,11361,,
11413,6967,,
11414,7025,7.1,
11415,2802,,
11416,7396,5,
11417,6339,,
11418,7937,,
11419,12045,8.5,8
11420,12965,4.7,
11421,514,6,
11422,8167,,
11423,805,6.7,
11424,10821,,
11425,553,7.6,
11426,8023,7,7.4
11427,6480,,
11428,9986,,
11429,6997,,
11430,13352,,
11431,4734,,
11432,2358,,
11433,9902,,
11434,586,,
11435,4015,,
11436,4912,,
11437,2808,,
11438,1133,5.5,
11439,1615,,
11440,7913,8.9,
11441,3541,,
11442,1305,,
11443,2533,,
11444,11856,,
11445,3454,7.6,
11446,3667,7.8,
11447,5689,5.5,
11448,12676,,
11449,8384,,
11450,10260,,
11451,10572,8.5,
11452,4454,7.6,
11453,13327,,
11454,2727,,
11455,6105,,
11456,9004,,
11457,12379,,
11458,6835,,
11459,1433,,
11460,12197,6.7,
11461,2253,6.6,6
11462,10596,,
11463,6077,,
11464,8066,,
11465,3471,7.5,
11466,11359,7.7,
11467,2300,6,
11468,10354,,
11469,13493,7.5,
11470,10668,,
11471,11197,,
11472,3115,4.9,3.6
11473,4135,,
11474,7595,7.5,
11475,13562,7.5,
11476,11800,5,
11477,428,6.5,
11478,2548,,7.7
